id,year,job_role,salary_usd,automation_risk,demand_index,skill
1651,2023,AI Engineer,326003.0,0.98,117.9,Basic SEO
1652,2020,Excel Analyst,85310.0,0.98,93.7,Crystal Reports
1652,2020,Excel Analyst,85310.0,0.98,93.7,R
1652,2020,Excel Analyst,85310.0,0.98,93.7,A/B Testing
1653,2024,Software Developer,328590.0,0.277,157.2,Deep Learning
1653,2024,Software Developer,328590.0,0.277,157.2,Airflow
1653,2024,Software Developer,328590.0,0.277,157.2,LLMs/GenAI
1653,2024,Software Developer,328590.0,0.277,157.2,Manual Testing
1653,2024,Software Developer,328590.0,0.277,157.2,Statistics
1654,2024,Data Scientist,250409.0,0.98,121.5,Basic SEO
1654,2024,Data Scientist,250409.0,0.98,121.5,Power BI
1654,2024,Data Scientist,250409.0,0.98,121.5,Spark/PySpark
1654,2024,Data Scientist,250409.0,0.98,121.5,Copy-Paste Reporting
1654,2024,Data Scientist,250409.0,0.98,121.5,Statistics
1654,2024,Data Scientist,250409.0,0.98,121.5,Python
1655,2021,Machine Learning Engineer,249178.0,0.98,106.5,SQL
1655,2021,Machine Learning Engineer,249178.0,0.98,106.5,Excel (Basic)
1655,2021,Machine Learning Engineer,249178.0,0.98,106.5,dbt
1655,2021,Machine Learning Engineer,249178.0,0.98,106.5,Copy-Paste Reporting
1655,2021,Machine Learning Engineer,249178.0,0.98,106.5,Power BI
1655,2021,Machine Learning Engineer,249178.0,0.98,106.5,Airflow
1656,2023,BI Developer,206171.0,0.98,116.9,Excel (Basic)
1656,2023,BI Developer,206171.0,0.98,116.9,SQL
1656,2023,BI Developer,206171.0,0.98,116.9,Copy-Paste Reporting
1656,2023,BI Developer,206171.0,0.98,116.9,Deep Learning
1656,2023,BI Developer,206171.0,0.98,116.9,Cloud (AWS/GCP)
1657,2025,Product Manager,151621.0,0.98,179.2,Statistics
1657,2025,Product Manager,151621.0,0.98,179.2,Deep Learning
1657,2025,Product Manager,151621.0,0.98,179.2,COBOL
1657,2025,Product Manager,151621.0,0.98,179.2,Crystal Reports
1657,2025,Product Manager,151621.0,0.98,179.2,Data Entry
1657,2025,Product Manager,151621.0,0.98,179.2,Spark/PySpark
1658,2019,Digital Marketer,91094.0,0.98,89.6,Basic SEO
1658,2019,Digital Marketer,91094.0,0.98,89.6,Vector Databases
1658,2019,Digital Marketer,91094.0,0.98,89.6,Legacy VBA
1658,2019,Digital Marketer,91094.0,0.98,89.6,Crystal Reports
1658,2019,Digital Marketer,91094.0,0.98,89.6,Excel (Basic)
1659,2020,AI Engineer,244482.0,0.154,117.1,Machine Learning
1659,2020,AI Engineer,244482.0,0.154,117.1,Manual Testing
1659,2020,AI Engineer,244482.0,0.154,117.1,Python
1660,2020,BI Developer,196789.0,0.98,91.6,Excel (Basic)
1660,2020,BI Developer,196789.0,0.98,91.6,Prompt Engineering
1660,2020,BI Developer,196789.0,0.98,91.6,Manual Testing
1660,2020,BI Developer,196789.0,0.98,91.6,Basic SEO
1660,2020,BI Developer,196789.0,0.98,91.6,A/B Testing
1661,2023,AI Engineer,201360.0,0.98,113.3,LLMs/GenAI
1661,2023,AI Engineer,201360.0,0.98,113.3,Data Entry
1661,2023,AI Engineer,201360.0,0.98,113.3,Cold Calling
1661,2023,AI Engineer,201360.0,0.98,113.3,Crystal Reports
1661,2023,AI Engineer,201360.0,0.98,113.3,A/B Testing
1662,2023,Excel Analyst,146553.0,0.98,114.3,Legacy VBA
1662,2023,Excel Analyst,146553.0,0.98,114.3,LLMs/GenAI
1662,2023,Excel Analyst,146553.0,0.98,114.3,Crystal Reports
1662,2023,Excel Analyst,146553.0,0.98,114.3,Statistics
1662,2023,Excel Analyst,146553.0,0.98,114.3,COBOL
1663,2023,AI Engineer,241279.0,0.98,122.0,COBOL
1663,2023,AI Engineer,241279.0,0.98,122.0,Copy-Paste Reporting
1663,2023,AI Engineer,241279.0,0.98,122.0,Prompt Engineering
1663,2023,AI Engineer,241279.0,0.98,122.0,Legacy VBA
1664,2020,IT Support Specialist,118560.0,0.532,101.9,Machine Learning
1664,2020,IT Support Specialist,118560.0,0.532,101.9,Excel (Basic)
1664,2020,IT Support Specialist,118560.0,0.532,101.9,Cloud (AWS/GCP)
1665,2022,Data Engineer,183788.0,0.792,115.8,Crystal Reports
1665,2022,Data Engineer,183788.0,0.792,115.8,MLOps
1665,2022,Data Engineer,183788.0,0.792,115.8,Excel (Basic)
1665,2022,Data Engineer,183788.0,0.792,115.8,Airflow
1665,2022,Data Engineer,183788.0,0.792,115.8,Statistics
1666,2019,HR Analyst,219355.0,0.791,115.6,Statistics
1666,2019,HR Analyst,219355.0,0.791,115.6,Data Entry
1666,2019,HR Analyst,219355.0,0.791,115.6,Machine Learning
1666,2019,HR Analyst,219355.0,0.791,115.6,Vector Databases
1667,2020,DevOps Engineer,138571.0,0.37,106.5,SQL
1667,2020,DevOps Engineer,138571.0,0.37,106.5,LLMs/GenAI
1667,2020,DevOps Engineer,138571.0,0.37,106.5,Basic SEO
1667,2020,DevOps Engineer,138571.0,0.37,106.5,Statistics
1667,2020,DevOps Engineer,138571.0,0.37,106.5,Tableau
1668,2022,Operations Analyst,147265.0,0.98,133.1,MS Access
1668,2022,Operations Analyst,147265.0,0.98,133.1,Crystal Reports
1668,2022,Operations Analyst,147265.0,0.98,133.1,Power BI
1668,2022,Operations Analyst,147265.0,0.98,133.1,Legacy VBA
1668,2022,Operations Analyst,147265.0,0.98,133.1,MLOps
1669,2025,Financial Analyst,201464.0,0.05,119.8,Power BI
1669,2025,Financial Analyst,201464.0,0.05,119.8,Deep Learning
1669,2025,Financial Analyst,201464.0,0.05,119.8,Statistics
1669,2025,Financial Analyst,201464.0,0.05,119.8,MLOps
1669,2025,Financial Analyst,201464.0,0.05,119.8,Spark/PySpark
1670,2020,Excel Analyst,257048.0,0.633,104.0,dbt
1670,2020,Excel Analyst,257048.0,0.633,104.0,MS Access
1670,2020,Excel Analyst,257048.0,0.633,104.0,LLMs/GenAI
1670,2020,Excel Analyst,257048.0,0.633,104.0,Power BI
1670,2020,Excel Analyst,257048.0,0.633,104.0,Machine Learning
1671,2024,DevOps Engineer,252960.0,0.98,158.5,Python
1671,2024,DevOps Engineer,252960.0,0.98,158.5,Cloud (AWS/GCP)
1671,2024,DevOps Engineer,252960.0,0.98,158.5,Statistics
1671,2024,DevOps Engineer,252960.0,0.98,158.5,Cold Calling
1671,2024,DevOps Engineer,252960.0,0.98,158.5,Basic SEO
1672,2020,SQL Developer,118736.0,0.98,98.8,A/B Testing
1672,2020,SQL Developer,118736.0,0.98,98.8,SQL
1672,2020,SQL Developer,118736.0,0.98,98.8,Excel (Basic)
1672,2020,SQL Developer,118736.0,0.98,98.8,Manual Testing
1672,2020,SQL Developer,118736.0,0.98,98.8,dbt
1673,2024,Business Analyst,229241.0,0.636,127.4,R
1673,2024,Business Analyst,229241.0,0.636,127.4,Cold Calling
1673,2024,Business Analyst,229241.0,0.636,127.4,Tableau
1673,2024,Business Analyst,229241.0,0.636,127.4,Machine Learning
1673,2024,Business Analyst,229241.0,0.636,127.4,Prompt Engineering
1674,2022,Financial Analyst,103175.0,0.98,115.8,Manual Testing
1674,2022,Financial Analyst,103175.0,0.98,115.8,Excel (Basic)
1674,2022,Financial Analyst,103175.0,0.98,115.8,Airflow
1674,2022,Financial Analyst,103175.0,0.98,115.8,MLOps
1674,2022,Financial Analyst,103175.0,0.98,115.8,Basic SEO
1674,2022,Financial Analyst,103175.0,0.98,115.8,COBOL
1675,2021,HR Analyst,106170.0,0.05,116.2,SQL
1675,2021,HR Analyst,106170.0,0.05,116.2,Kubernetes
1675,2021,HR Analyst,106170.0,0.05,116.2,Python
1675,2021,HR Analyst,106170.0,0.05,116.2,A/B Testing
1675,2021,HR Analyst,106170.0,0.05,116.2,Airflow
1676,2025,IT Support Specialist,152527.0,0.98,136.2,Machine Learning
1676,2025,IT Support Specialist,152527.0,0.98,136.2,Deep Learning
1676,2025,IT Support Specialist,152527.0,0.98,136.2,COBOL
1676,2025,IT Support Specialist,152527.0,0.98,136.2,Kubernetes
1676,2025,IT Support Specialist,152527.0,0.98,136.2,R
1676,2025,IT Support Specialist,152527.0,0.98,136.2,MS Access
1677,2019,Content Strategist,150090.0,0.98,93.8,Excel (Basic)
1677,2019,Content Strategist,150090.0,0.98,93.8,dbt
1677,2019,Content Strategist,150090.0,0.98,93.8,R
1677,2019,Content Strategist,150090.0,0.98,93.8,Legacy VBA
1677,2019,Content Strategist,150090.0,0.98,93.8,COBOL
1677,2019,Content Strategist,150090.0,0.98,93.8,Prompt Engineering
1678,2025,Excel Analyst,180956.0,0.98,125.8,R
1678,2025,Excel Analyst,180956.0,0.98,125.8,Data Entry
1678,2025,Excel Analyst,180956.0,0.98,125.8,dbt
1678,2025,Excel Analyst,180956.0,0.98,125.8,Python
1679,2019,Cloud Architect,183578.0,0.502,110.9,Spark/PySpark
1679,2019,Cloud Architect,183578.0,0.502,110.9,MS Access
1679,2019,Cloud Architect,183578.0,0.502,110.9,Kubernetes
1680,2021,Supply Chain Analyst,249091.0,0.139,112.1,dbt
1680,2021,Supply Chain Analyst,249091.0,0.139,112.1,MS Access
1680,2021,Supply Chain Analyst,249091.0,0.139,112.1,LLMs/GenAI
1680,2021,Supply Chain Analyst,249091.0,0.139,112.1,Vector Databases
1680,2021,Supply Chain Analyst,249091.0,0.139,112.1,Cloud (AWS/GCP)
1680,2021,Supply Chain Analyst,249091.0,0.139,112.1,Prompt Engineering
1681,2023,Operations Analyst,251975.0,0.969,109.8,Copy-Paste Reporting
1681,2023,Operations Analyst,251975.0,0.969,109.8,Cloud (AWS/GCP)
1681,2023,Operations Analyst,251975.0,0.969,109.8,Python
1681,2023,Operations Analyst,251975.0,0.969,109.8,Airflow
1682,2025,Statistician,149460.0,0.98,145.3,Cloud (AWS/GCP)
1682,2025,Statistician,149460.0,0.98,145.3,A/B Testing
1682,2025,Statistician,149460.0,0.98,145.3,Cold Calling
1682,2025,Statistician,149460.0,0.98,145.3,Basic SEO
1682,2025,Statistician,149460.0,0.98,145.3,R
1683,2019,Digital Marketer,270427.0,0.239,105.6,COBOL
1683,2019,Digital Marketer,270427.0,0.239,105.6,Deep Learning
1683,2019,Digital Marketer,270427.0,0.239,105.6,Vector Databases
1683,2019,Digital Marketer,270427.0,0.239,105.6,LLMs/GenAI
1683,2019,Digital Marketer,270427.0,0.239,105.6,SQL
1684,2023,Statistician,134366.0,0.05,116.2,LLMs/GenAI
1684,2023,Statistician,134366.0,0.05,116.2,Spark/PySpark
1684,2023,Statistician,134366.0,0.05,116.2,MLOps
1685,2025,Operations Analyst,260458.0,0.98,151.3,Python
1685,2025,Operations Analyst,260458.0,0.98,151.3,MLOps
1685,2025,Operations Analyst,260458.0,0.98,151.3,Copy-Paste Reporting
1685,2025,Operations Analyst,260458.0,0.98,151.3,SQL
1685,2025,Operations Analyst,260458.0,0.98,151.3,COBOL
1686,2019,Content Strategist,109092.0,0.98,100.1,Manual Testing
1686,2019,Content Strategist,109092.0,0.98,100.1,Data Entry
1686,2019,Content Strategist,109092.0,0.98,100.1,Statistics
1686,2019,Content Strategist,109092.0,0.98,100.1,Cold Calling
1687,2024,Data Scientist,228807.0,0.302,110.3,SQL
1687,2024,Data Scientist,228807.0,0.302,110.3,MLOps
1687,2024,Data Scientist,228807.0,0.302,110.3,Data Entry
1687,2024,Data Scientist,228807.0,0.302,110.3,Vector Databases
1687,2024,Data Scientist,228807.0,0.302,110.3,dbt
1687,2024,Data Scientist,228807.0,0.302,110.3,Machine Learning
1688,2020,Data Analyst,203572.0,0.98,95.4,Data Entry
1688,2020,Data Analyst,203572.0,0.98,95.4,MLOps
1688,2020,Data Analyst,203572.0,0.98,95.4,Power BI
1688,2020,Data Analyst,203572.0,0.98,95.4,MS Access
1688,2020,Data Analyst,203572.0,0.98,95.4,Basic SEO
1689,2021,IT Support Specialist,73018.0,0.764,104.0,Excel (Basic)
1689,2021,IT Support Specialist,73018.0,0.764,104.0,Spark/PySpark
1689,2021,IT Support Specialist,73018.0,0.764,104.0,Statistics
1690,2023,Product Manager,178922.0,0.98,122.1,COBOL
1690,2023,Product Manager,178922.0,0.98,122.1,Basic SEO
1690,2023,Product Manager,178922.0,0.98,122.1,Data Entry
1691,2021,SEO Specialist,167434.0,0.823,126.3,Machine Learning
1691,2021,SEO Specialist,167434.0,0.823,126.3,Prompt Engineering
1691,2021,SEO Specialist,167434.0,0.823,126.3,Legacy VBA
1692,2020,Operations Analyst,186768.0,0.861,106.1,MLOps
1692,2020,Operations Analyst,186768.0,0.861,106.1,Copy-Paste Reporting
1692,2020,Operations Analyst,186768.0,0.861,106.1,Power BI
1692,2020,Operations Analyst,186768.0,0.861,106.1,Deep Learning
1692,2020,Operations Analyst,186768.0,0.861,106.1,A/B Testing
1693,2022,AI Engineer,307656.0,0.05,129.0,Prompt Engineering
1693,2022,AI Engineer,307656.0,0.05,129.0,MLOps
1693,2022,AI Engineer,307656.0,0.05,129.0,LLMs/GenAI
1694,2025,Data Engineer,386200.0,0.05,158.8,Vector Databases
1694,2025,Data Engineer,386200.0,0.05,158.8,Cloud (AWS/GCP)
1694,2025,Data Engineer,386200.0,0.05,158.8,Kubernetes
1695,2021,Machine Learning Engineer,203072.0,0.05,115.0,Airflow
1695,2021,Machine Learning Engineer,203072.0,0.05,115.0,Machine Learning
1695,2021,Machine Learning Engineer,203072.0,0.05,115.0,Kubernetes
1696,2025,SEO Specialist,256918.0,0.889,159.7,R
1696,2025,SEO Specialist,256918.0,0.889,159.7,Legacy VBA
1696,2025,SEO Specialist,256918.0,0.889,159.7,Prompt Engineering
1696,2025,SEO Specialist,256918.0,0.889,159.7,Cloud (AWS/GCP)
1696,2025,SEO Specialist,256918.0,0.889,159.7,SQL
1697,2019,AI Engineer,373972.0,0.05,90.9,MS Access
1697,2019,AI Engineer,373972.0,0.05,90.9,Machine Learning
1697,2019,AI Engineer,373972.0,0.05,90.9,Spark/PySpark
1697,2019,AI Engineer,373972.0,0.05,90.9,Deep Learning
1697,2019,AI Engineer,373972.0,0.05,90.9,Cloud (AWS/GCP)
1698,2023,Data Analyst,122696.0,0.318,122.9,COBOL
1698,2023,Data Analyst,122696.0,0.318,122.9,Vector Databases
1698,2023,Data Analyst,122696.0,0.318,122.9,SQL
1698,2023,Data Analyst,122696.0,0.318,122.9,R
1698,2023,Data Analyst,122696.0,0.318,122.9,Cloud (AWS/GCP)
1698,2023,Data Analyst,122696.0,0.318,122.9,Kubernetes
1699,2023,Excel Analyst,49336.0,0.98,96.6,Data Entry
1699,2023,Excel Analyst,49336.0,0.98,96.6,Excel (Basic)
1699,2023,Excel Analyst,49336.0,0.98,96.6,Crystal Reports
1699,2023,Excel Analyst,49336.0,0.98,96.6,Copy-Paste Reporting
1700,2025,Data Analyst,128078.0,0.98,142.9,MS Access
1700,2025,Data Analyst,128078.0,0.98,142.9,Basic SEO
1700,2025,Data Analyst,128078.0,0.98,142.9,Copy-Paste Reporting
1700,2025,Data Analyst,128078.0,0.98,142.9,Legacy VBA
1701,2022,Data Analyst,254758.0,0.05,120.1,Statistics
1701,2022,Data Analyst,254758.0,0.05,120.1,R
1701,2022,Data Analyst,254758.0,0.05,120.1,Airflow
1701,2022,Data Analyst,254758.0,0.05,120.1,Machine Learning
1702,2023,Supply Chain Analyst,230565.0,0.342,145.4,Vector Databases
1702,2023,Supply Chain Analyst,230565.0,0.342,145.4,Spark/PySpark
1702,2023,Supply Chain Analyst,230565.0,0.342,145.4,SQL
1702,2023,Supply Chain Analyst,230565.0,0.342,145.4,Excel (Basic)
1702,2023,Supply Chain Analyst,230565.0,0.342,145.4,Power BI
1703,2021,Statistician,163900.0,0.98,106.7,Kubernetes
1703,2021,Statistician,163900.0,0.98,106.7,Data Entry
1703,2021,Statistician,163900.0,0.98,106.7,Manual Testing
1703,2021,Statistician,163900.0,0.98,106.7,Statistics
1703,2021,Statistician,163900.0,0.98,106.7,Python
1703,2021,Statistician,163900.0,0.98,106.7,Cloud (AWS/GCP)
1704,2020,Product Manager,187621.0,0.98,124.4,Basic SEO
1704,2020,Product Manager,187621.0,0.98,124.4,Data Entry
1704,2020,Product Manager,187621.0,0.98,124.4,Excel (Basic)
1704,2020,Product Manager,187621.0,0.98,124.4,Cloud (AWS/GCP)
1705,2020,Data Engineer,114728.0,0.98,105.3,MS Access
1705,2020,Data Engineer,114728.0,0.98,105.3,Deep Learning
1705,2020,Data Engineer,114728.0,0.98,105.3,Legacy VBA
1706,2020,Statistician,104071.0,0.98,103.2,Crystal Reports
1706,2020,Statistician,104071.0,0.98,103.2,Cloud (AWS/GCP)
1706,2020,Statistician,104071.0,0.98,103.2,Basic SEO
1706,2020,Statistician,104071.0,0.98,103.2,Python
1707,2021,SQL Developer,193897.0,0.98,106.6,Copy-Paste Reporting
1707,2021,SQL Developer,193897.0,0.98,106.6,Vector Databases
1707,2021,SQL Developer,193897.0,0.98,106.6,MLOps
1708,2022,Supply Chain Analyst,208734.0,0.98,117.3,Copy-Paste Reporting
1708,2022,Supply Chain Analyst,208734.0,0.98,117.3,Data Entry
1708,2022,Supply Chain Analyst,208734.0,0.98,117.3,Spark/PySpark
1708,2022,Supply Chain Analyst,208734.0,0.98,117.3,dbt
1709,2020,Supply Chain Analyst,161808.0,0.05,102.2,Power BI
1709,2020,Supply Chain Analyst,161808.0,0.05,102.2,Machine Learning
1709,2020,Supply Chain Analyst,161808.0,0.05,102.2,Kubernetes
1709,2020,Supply Chain Analyst,161808.0,0.05,102.2,Python
1709,2020,Supply Chain Analyst,161808.0,0.05,102.2,Tableau
1710,2025,Business Analyst,261956.0,0.05,129.5,Power BI
1710,2025,Business Analyst,261956.0,0.05,129.5,Cloud (AWS/GCP)
1710,2025,Business Analyst,261956.0,0.05,129.5,Prompt Engineering
1710,2025,Business Analyst,261956.0,0.05,129.5,Spark/PySpark
1711,2020,QA Engineer,90970.0,0.69,102.0,Excel (Basic)
1711,2020,QA Engineer,90970.0,0.69,102.0,Tableau
1711,2020,QA Engineer,90970.0,0.69,102.0,Vector Databases
1712,2020,IT Support Specialist,164730.0,0.05,97.4,Kubernetes
1712,2020,IT Support Specialist,164730.0,0.05,97.4,LLMs/GenAI
1712,2020,IT Support Specialist,164730.0,0.05,97.4,Statistics
1712,2020,IT Support Specialist,164730.0,0.05,97.4,Airflow
1712,2020,IT Support Specialist,164730.0,0.05,97.4,Tableau
1712,2020,IT Support Specialist,164730.0,0.05,97.4,Spark/PySpark
1713,2020,HR Analyst,205757.0,0.607,103.8,Cloud (AWS/GCP)
1713,2020,HR Analyst,205757.0,0.607,103.8,Kubernetes
1713,2020,HR Analyst,205757.0,0.607,103.8,MS Access
1713,2020,HR Analyst,205757.0,0.607,103.8,Vector Databases
1714,2024,Machine Learning Engineer,347704.0,0.05,125.3,Python
1714,2024,Machine Learning Engineer,347704.0,0.05,125.3,Deep Learning
1714,2024,Machine Learning Engineer,347704.0,0.05,125.3,Excel (Basic)
1714,2024,Machine Learning Engineer,347704.0,0.05,125.3,Cloud (AWS/GCP)
1714,2024,Machine Learning Engineer,347704.0,0.05,125.3,Airflow
1714,2024,Machine Learning Engineer,347704.0,0.05,125.3,Prompt Engineering
1715,2020,Supply Chain Analyst,219189.0,0.793,108.0,Data Entry
1715,2020,Supply Chain Analyst,219189.0,0.793,108.0,Statistics
1715,2020,Supply Chain Analyst,219189.0,0.793,108.0,A/B Testing
1715,2020,Supply Chain Analyst,219189.0,0.793,108.0,Python
1716,2019,Cloud Architect,425417.0,0.05,98.9,Python
1716,2019,Cloud Architect,425417.0,0.05,98.9,Statistics
1716,2019,Cloud Architect,425417.0,0.05,98.9,dbt
1716,2019,Cloud Architect,425417.0,0.05,98.9,LLMs/GenAI
1716,2019,Cloud Architect,425417.0,0.05,98.9,Cloud (AWS/GCP)
1717,2024,QA Engineer,138283.0,0.98,144.4,Data Entry
1717,2024,QA Engineer,138283.0,0.98,144.4,SQL
1717,2024,QA Engineer,138283.0,0.98,144.4,Legacy VBA
1717,2024,QA Engineer,138283.0,0.98,144.4,Basic SEO
1718,2023,Financial Analyst,223108.0,0.98,119.6,Manual Testing
1718,2023,Financial Analyst,223108.0,0.98,119.6,dbt
1718,2023,Financial Analyst,223108.0,0.98,119.6,Airflow
1718,2023,Financial Analyst,223108.0,0.98,119.6,MLOps
1718,2023,Financial Analyst,223108.0,0.98,119.6,Machine Learning
1718,2023,Financial Analyst,223108.0,0.98,119.6,Cold Calling
1719,2025,Excel Analyst,187128.0,0.98,87.3,Power BI
1719,2025,Excel Analyst,187128.0,0.98,87.3,R
1719,2025,Excel Analyst,187128.0,0.98,87.3,Python
1719,2025,Excel Analyst,187128.0,0.98,87.3,Crystal Reports
1720,2023,Data Engineer,175740.0,0.624,105.3,Tableau
1720,2023,Data Engineer,175740.0,0.624,105.3,Power BI
1720,2023,Data Engineer,175740.0,0.624,105.3,R
1720,2023,Data Engineer,175740.0,0.624,105.3,MS Access
1721,2024,SEO Specialist,252465.0,0.05,122.4,dbt
1721,2024,SEO Specialist,252465.0,0.05,122.4,Vector Databases
1721,2024,SEO Specialist,252465.0,0.05,122.4,Cloud (AWS/GCP)
1721,2024,SEO Specialist,252465.0,0.05,122.4,Machine Learning
1722,2023,QA Engineer,153530.0,0.464,96.6,dbt
1722,2023,QA Engineer,153530.0,0.464,96.6,Deep Learning
1722,2023,QA Engineer,153530.0,0.464,96.6,MLOps
1722,2023,QA Engineer,153530.0,0.464,96.6,Airflow
1722,2023,QA Engineer,153530.0,0.464,96.6,Manual Testing
1722,2023,QA Engineer,153530.0,0.464,96.6,Cloud (AWS/GCP)
1723,2021,Accountant,233732.0,0.98,114.7,Crystal Reports
1723,2021,Accountant,233732.0,0.98,114.7,Kubernetes
1723,2021,Accountant,233732.0,0.98,114.7,R
1723,2021,Accountant,233732.0,0.98,114.7,LLMs/GenAI
1723,2021,Accountant,233732.0,0.98,114.7,Legacy VBA
1723,2021,Accountant,233732.0,0.98,114.7,Copy-Paste Reporting
1724,2025,Digital Marketer,118559.0,0.599,119.4,Deep Learning
1724,2025,Digital Marketer,118559.0,0.599,119.4,A/B Testing
1724,2025,Digital Marketer,118559.0,0.599,119.4,Excel (Basic)
1725,2023,Statistician,110951.0,0.98,111.8,Cold Calling
1725,2023,Statistician,110951.0,0.98,111.8,Tableau
1725,2023,Statistician,110951.0,0.98,111.8,R
1725,2023,Statistician,110951.0,0.98,111.8,Crystal Reports
1725,2023,Statistician,110951.0,0.98,111.8,LLMs/GenAI
1726,2019,HR Analyst,207907.0,0.98,90.7,LLMs/GenAI
1726,2019,HR Analyst,207907.0,0.98,90.7,Basic SEO
1726,2019,HR Analyst,207907.0,0.98,90.7,Airflow
1726,2019,HR Analyst,207907.0,0.98,90.7,MS Access
1727,2020,SQL Developer,130575.0,0.98,99.4,Tableau
1727,2020,SQL Developer,130575.0,0.98,99.4,Machine Learning
1727,2020,SQL Developer,130575.0,0.98,99.4,Legacy VBA
1727,2020,SQL Developer,130575.0,0.98,99.4,Airflow
1727,2020,SQL Developer,130575.0,0.98,99.4,Manual Testing
1728,2019,Product Manager,210268.0,0.114,101.8,Spark/PySpark
1728,2019,Product Manager,210268.0,0.114,101.8,Crystal Reports
1728,2019,Product Manager,210268.0,0.114,101.8,Deep Learning
1728,2019,Product Manager,210268.0,0.114,101.8,LLMs/GenAI
1728,2019,Product Manager,210268.0,0.114,101.8,Statistics
1728,2019,Product Manager,210268.0,0.114,101.8,SQL
1729,2021,Business Analyst,256572.0,0.521,106.4,Deep Learning
1729,2021,Business Analyst,256572.0,0.521,106.4,Cold Calling
1729,2021,Business Analyst,256572.0,0.521,106.4,LLMs/GenAI
1730,2020,QA Engineer,94472.0,0.897,114.5,Kubernetes
1730,2020,QA Engineer,94472.0,0.897,114.5,Crystal Reports
1730,2020,QA Engineer,94472.0,0.897,114.5,A/B Testing
1730,2020,QA Engineer,94472.0,0.897,114.5,R
1731,2023,Financial Analyst,175022.0,0.98,133.5,Basic SEO
1731,2023,Financial Analyst,175022.0,0.98,133.5,Manual Testing
1731,2023,Financial Analyst,175022.0,0.98,133.5,R
1731,2023,Financial Analyst,175022.0,0.98,133.5,Legacy VBA
1732,2022,QA Engineer,149693.0,0.98,112.8,MLOps
1732,2022,QA Engineer,149693.0,0.98,112.8,Kubernetes
1732,2022,QA Engineer,149693.0,0.98,112.8,Manual Testing
1732,2022,QA Engineer,149693.0,0.98,112.8,dbt
1732,2022,QA Engineer,149693.0,0.98,112.8,MS Access
1733,2025,Data Analyst,166722.0,0.98,155.6,Cold Calling
1733,2025,Data Analyst,166722.0,0.98,155.6,R
1733,2025,Data Analyst,166722.0,0.98,155.6,Tableau
1733,2025,Data Analyst,166722.0,0.98,155.6,Deep Learning
1733,2025,Data Analyst,166722.0,0.98,155.6,Excel (Basic)
1733,2025,Data Analyst,166722.0,0.98,155.6,Cloud (AWS/GCP)
1734,2020,Business Analyst,113790.0,0.98,100.0,SQL
1734,2020,Business Analyst,113790.0,0.98,100.0,Data Entry
1734,2020,Business Analyst,113790.0,0.98,100.0,Excel (Basic)
1734,2020,Business Analyst,113790.0,0.98,100.0,Crystal Reports
1734,2020,Business Analyst,113790.0,0.98,100.0,MS Access
1734,2020,Business Analyst,113790.0,0.98,100.0,Spark/PySpark
1735,2020,SEO Specialist,76597.0,0.98,119.3,A/B Testing
1735,2020,SEO Specialist,76597.0,0.98,119.3,Copy-Paste Reporting
1735,2020,SEO Specialist,76597.0,0.98,119.3,Manual Testing
1736,2019,Excel Analyst,272336.0,0.175,97.5,A/B Testing
1736,2019,Excel Analyst,272336.0,0.175,97.5,R
1736,2019,Excel Analyst,272336.0,0.175,97.5,Deep Learning
1736,2019,Excel Analyst,272336.0,0.175,97.5,Kubernetes
1736,2019,Excel Analyst,272336.0,0.175,97.5,MLOps
1737,2025,BI Developer,100526.0,0.98,150.7,Spark/PySpark
1737,2025,BI Developer,100526.0,0.98,150.7,COBOL
1737,2025,BI Developer,100526.0,0.98,150.7,Airflow
1737,2025,BI Developer,100526.0,0.98,150.7,Crystal Reports
1738,2023,Data Engineer,351007.0,0.98,128.4,MS Access
1738,2023,Data Engineer,351007.0,0.98,128.4,Data Entry
1738,2023,Data Engineer,351007.0,0.98,128.4,R
1738,2023,Data Engineer,351007.0,0.98,128.4,Deep Learning
1738,2023,Data Engineer,351007.0,0.98,128.4,Copy-Paste Reporting
1738,2023,Data Engineer,351007.0,0.98,128.4,MLOps
1739,2024,Statistician,160483.0,0.98,146.0,Cold Calling
1739,2024,Statistician,160483.0,0.98,146.0,Python
1739,2024,Statistician,160483.0,0.98,146.0,Legacy VBA
1740,2025,Product Manager,100102.0,0.98,141.2,Cold Calling
1740,2025,Product Manager,100102.0,0.98,141.2,MS Access
1740,2025,Product Manager,100102.0,0.98,141.2,COBOL
1740,2025,Product Manager,100102.0,0.98,141.2,Data Entry
1741,2019,Operations Analyst,137923.0,0.98,98.9,COBOL
1741,2019,Operations Analyst,137923.0,0.98,98.9,R
1741,2019,Operations Analyst,137923.0,0.98,98.9,Data Entry
1741,2019,Operations Analyst,137923.0,0.98,98.9,Vector Databases
1741,2019,Operations Analyst,137923.0,0.98,98.9,Machine Learning
1741,2019,Operations Analyst,137923.0,0.98,98.9,Copy-Paste Reporting
1742,2023,Data Analyst,140006.0,0.98,132.7,Legacy VBA
1742,2023,Data Analyst,140006.0,0.98,132.7,Cloud (AWS/GCP)
1742,2023,Data Analyst,140006.0,0.98,132.7,COBOL
1742,2023,Data Analyst,140006.0,0.98,132.7,A/B Testing
1742,2023,Data Analyst,140006.0,0.98,132.7,Data Entry
1742,2023,Data Analyst,140006.0,0.98,132.7,Prompt Engineering
